StudentId,Gender,Major,Age,Country,Dates,Topic,Sentiment,Feedback,"Graduate Count=IF(C2=""Graduate"",COUNTIF($C$2:C2,""Graduate""),"""")",Undergraduate Count
10591985,Male,Undergraduate,21,Sweden,6/15/2024,Health Insurance,Very Positive,Very Positive experience with health insurance.  ,,1586
10591986,Female,Undergraduate,23,Ukraine,7/9/2024,Tuition,Negative,Negative experience with tuition.   ,,1587
20591504,Male,Graduate,18,Vietnam,7/27/2024,Weather,Neutral,Neutral experience with weather.     ,1105,
10591987,Female,Undergraduate,29,Kenya,8/3/2024,Health Insurance,Neutral,Neutral experience with health insurance.      ,,1588
20591505,Male,Graduate,20,Czech Republic,8/16/2024,Language Barrier,Positive,Positive experience with language barrier.      ,1106,
10591988,Female,Undergraduate,25,Nigeria,8/26/2024,Health Insurance,Positive,Positive experience with health insurance.       ,,1589
10591989,Male,Undergraduate,19,France,9/17/2024,Social Life,Neutral,Neutral experience with social life. ,,1590
20591506,Female,Graduate,22,South Korea,9/25/2024,Housing,Positive,Positive experience with housing.  ,1107,
10591990,Male,Undergraduate,28,Hungary,9/26/2024,Language Barrier,Positive,Positive experience with language barrier.    ,,1591
20591507,Female,Graduate,20,Canada,10/1/2024,Cultural Differences,Positive,Positive experience with cultural differences.  ,1108,
10591991,Male,Undergraduate,26,Argentina,10/10/2024,Health Insurance,Very Positive,Very Positive experience with health insurance.       ,,1592
10591992,Female,Undergraduate,19,Brazil,1/5/2024,Visa Issues,Positive,Positive experience with visa issues.     ,,1593
20591508,Male,Graduate,21,Switzerland,2/10/2024,Cultural Differences,Very Negative,Very Negative experience with cultural differences.  ,1109,
10591993,Female,Undergraduate,24,United Kingdom,2/27/2024,Social Life,Neutral,Neutral experience with social life.       ,,1594
20591509,Male,Graduate,18,Pakistan,3/1/2024,Language Barrier,Very Negative,Very Negative experience with language barrier.    ,1110,
10591994,Female,Undergraduate,27,China,3/6/2024,Visa Issues,Very Negative,Very Negative experience with visa issues.       ,,1595
10591995,Male,Undergraduate,20,South Africa,3/26/2024,Visa Issues,Negative,Negative experience with visa issues.       ,,1596
20591510,Female,Graduate,21,France,4/9/2024,Language Barrier,Positive,Positive experience with language barrier.       ,1111,
10591996,Male,Undergraduate,25,Poland,4/20/2024,Cultural Differences,Neutral,Neutral experience with cultural differences.   ,,1597
20591511,Female,Graduate,19,Singapore,5/2/2024,Language Barrier,Very Positive,Very Positive experience with language barrier.     ,1112,
10591997,Male,Undergraduate,28,Sweden,5/3/2024,Language Barrier,Very Positive,Very Positive experience with language barrier.      ,,1598
10591998,Female,Undergraduate,20,Brazil,5/7/2024,Health Insurance,Negative,Negative experience with health insurance.    ,,1599
20591512,Male,Graduate,26,Netherlands,5/16/2024,Visa Issues,Negative,Negative experience with visa issues.   ,1113,
10591999,Female,Undergraduate,22,Sri Lanka,8/19/2024,Housing,Neutral,Neutral experience with housing.        ,,1600
20591513,Male,Graduate,18,Japan,8/22/2024,Weather,Positive,Positive experience with weather.   ,1114,
10592000,Female,Undergraduate,29,Philippines,8/27/2024,Language Barrier,Neutral,Neutral experience with language barrier.       ,,1601
10592001,Male,Undergraduate,20,Romania,9/2/2024,Tuition,Negative,Negative experience with tuition.     ,,1602
20591514,Female,Graduate,25,Singapore,9/20/2024,Visa Issues,Very Positive,Very Positive experience with visa issues.  ,1115,
10592002,Male,Undergraduate,19,Algeria,9/26/2024,Social Life,Very Positive,Very Positive experience with social life.       ,,1603
20591515,Female,Graduate,21,Turkey,10/7/2024,Weather,Negative,Negative experience with weather.  ,1116,
10592003,Male,Undergraduate,24,Peru,10/9/2024,Health Insurance,Positive,Positive experience with health insurance.     ,,1604
10592004,Female,Undergraduate,20,France,11/18/2024,Tuition,Negative,Negative experience with tuition.       ,,1605
20591516,Male,Graduate,26,Singapore,12/25/2024,Visa Issues,Negative,Negative experience with visa issues. ,1117,
10592005,Female,Undergraduate,22,Romania,2/20/2024,Language Barrier,Positive,Positive experience with language barrier.   ,,1606
20591517,Male,Graduate,18,Austria,2/24/2024,Health Insurance,Neutral,Neutral experience with health insurance.    ,1118,
10592006,Female,Undergraduate,27,Belgium,3/15/2024,Language Barrier,Positive,Positive experience with language barrier.    ,,1607
10592007,Male,Undergraduate,20,Austria,3/18/2024,Health Insurance,Very Negative,Very Negative experience with health insurance.    ,,1608
20591518,Female,Graduate,25,France,3/25/2024,Housing,Neutral,Neutral experience with housing.   ,1119,
10592008,Male,Undergraduate,19,Chile,3/26/2024,Visa Issues,Neutral,Neutral experience with visa issues.     ,,1609
20591519,Female,Graduate,21,France,4/11/2024,Academic Pressure,Very Negative,Very Negative experience with academic pressure.         ,1120,
10592009,Male,Undergraduate,24,Ireland,4/24/2024,Social Life,Very Negative,Very Negative experience with social life.  ,,1610
10592010,Female,Undergraduate,20,Colombia,5/8/2024,Health Insurance,Very Positive,Very Positive experience with health insurance.    ,,1611
20591520,Male,Graduate,26,United Arab Emirates,5/17/2024,Language Barrier,Negative,Negative experience with language barrier.      ,1121,
10592011,Female,Undergraduate,22,Sri Lanka,6/11/2024,Job Search,Very Negative,Very Negative experience with job search.    ,,1612
20591521,Male,Graduate,18,Japan,6/17/2024,Job Search,Positive,Positive experience with job search.   ,1122,
10592012,Female,Undergraduate,29,Italy,6/26/2024,Health Insurance,Very Negative,Very Negative experience with health insurance.   ,,1613
10592013,Male,Undergraduate,20,Ukraine,7/10/2024,Housing,Very Positive,Very Positive experience with housing.       ,,1614
20591522,Female,Graduate,25,Ethiopia,8/10/2024,Academic Pressure,Positive,Positive experience with academic pressure.     ,1123,
10592014,Male,Undergraduate,19,Norway,8/29/2024,Visa Issues,Neutral,Neutral experience with visa issues.  ,,1615
20591523,Female,Graduate,21,China,9/5/2024,Academic Pressure,Neutral,Neutral experience with academic pressure.     ,1124,
10592015,Male,Undergraduate,24,Czech Republic,9/12/2024,Housing,Very Positive,Very Positive experience with housing.        ,,1616
10592016,Female,Undergraduate,20,Czech Republic,9/16/2024,Social Life,Positive,Positive experience with social life.      ,,1617
20591524,Male,Graduate,26,Hungary,12/20/2024,Weather,Negative,Negative experience with weather.       ,1125,
10592017,Female,Undergraduate,22,Italy,9/28/2024,Cultural Differences,Very Positive,Very Positive experience with cultural differences.        ,,1618
20591525,Male,Graduate,18,Pakistan,10/1/2024,Job Search,Very Positive,Very Positive experience with job search.        ,1126,
10592018,Female,Undergraduate,29,Vietnam,10/5/2024,Housing,Positive,Positive experience with housing.        ,,1619
10592019,Male,Undergraduate,20,Malaysia,10/9/2024,Visa Issues,Negative,Negative experience with visa issues.        ,,1620
20591526,Female,Graduate,25,Belgium,10/11/2024,Weather,Positive,Positive experience with weather.         ,1127,
10592020,Male,Undergraduate,19,Sweden,10/17/2024,Job Search,Negative,Negative experience with job search.      ,,1621
20591527,Female,Graduate,21,Bangladesh,10/26/2024,Academic Pressure,Positive,Positive experience with academic pressure.       ,1128,
10592021,Male,Undergraduate,24,Nepal,11/15/2024,Tuition,Neutral,Neutral experience with tuition.    ,,1622
10592022,Female,Undergraduate,20,South Korea,11/28/2024,Health Insurance,Very Negative,Very Negative experience with health insurance.      ,,1623
20591528,Male,Graduate,26,China,12/7/2024,Academic Pressure,Very Positive,Very Positive experience with academic pressure.   ,1129,
10592023,Female,Undergraduate,22,Israel,9/24/2024,Tuition,Very Negative,Very Negative experience with tuition.       ,,1624
20591529,Male,Graduate,18,United Arab Emirates,10/17/2024,Cultural Differences,Negative,Negative experience with cultural differences.         ,1130,
10592024,Female,Undergraduate,27,China,11/1/2024,Social Life,Very Positive,Very Positive experience with social life.  ,,1625
10592025,Male,Undergraduate,20,Turkey,11/13/2024,Social Life,Negative,Negative experience with social life.   ,,1626
20591530,Female,Graduate,25,Vietnam,11/19/2024,Social Life,Very Positive,Very Positive experience with social life. ,1131,
10592026,Male,Undergraduate,19,Nepal,11/29/2024,Tuition,Very Positive,Very Positive experience with tuition.    ,,1627
20591531,Female,Graduate,21,United Kingdom,12/12/2024,Health Insurance,Neutral,Neutral experience with health insurance.        ,1132,
10592027,Male,Undergraduate,24,Algeria,12/24/2024,Job Search,Very Positive,Very Positive experience with job search.   ,,1628
10592028,Female,Undergraduate,20,Russia,12/26/2024,Language Barrier,Negative,Negative experience with language barrier.    ,,1629
20591532,Male,Graduate,26,Colombia,11/13/2024,Job Search,Positive,Positive experience with job search.   ,1133,
10592029,Female,Undergraduate,22,Peru,11/28/2024,Social Life,Negative,Negative experience with social life.      ,,1630
20591533,Male,Graduate,18,Bangladesh,12/9/2024,Health Insurance,Neutral,Neutral experience with health insurance.       ,1134,
10592030,Female,Undergraduate,29,United States,12/18/2024,Cultural Differences,Very Negative,Very Negative experience with cultural differences.       ,,1631
10592031,Male,Undergraduate,20,Algeria,10/25/2024,Tuition,Very Negative,Very Negative experience with tuition.        ,,1632
20591534,Female,Graduate,25,Bangladesh,11/5/2024,Job Search,Positive,Positive experience with job search.    ,1135,
10592032,Male,Undergraduate,19,Saudi Arabia,12/2/2024,Job Search,Very Positive,Very Positive experience with job search.        ,,1633
20591535,Female,Graduate,21,Sweden,12/10/2024,Academic Pressure,Negative,Negative experience with academic pressure. ,1136,
10592033,Male,Undergraduate,24,Switzerland,11/21/2024,Weather,Negative,Negative experience with weather.   ,,1634
10592034,Female,Undergraduate,20,Austria,10/16/2024,Academic Pressure,Positive,Positive experience with academic pressure.     ,,1635
20591536,Male,Graduate,26,China,3/1/2024,Visa Issues,Neutral,Neutral experience with visa issues.     ,1137,
10592035,Female,Undergraduate,22,Bangladesh,2/1/2024,Tuition,Neutral,Neutral experience with tuition.      ,,1636
20591537,Male,Graduate,18,Pakistan,2/9/2024,Cultural Differences,Neutral,Neutral experience with cultural differences.        ,1138,
10592036,Female,Undergraduate,27,Brazil,3/15/2024,Weather,Very Negative,Very Negative experience with weather.      ,,1637
10592037,Male,Undergraduate,20,Malaysia,3/22/2024,Academic Pressure,Very Positive,Very Positive experience with academic pressure.     ,,1638
20591538,Female,Graduate,25,Hungary,4/2/2024,Cultural Differences,Negative,Negative experience with cultural differences.        ,1139,
10592038,Male,Undergraduate,19,Nepal,4/27/2024,Cultural Differences,Very Positive,Very Positive experience with cultural differences.    ,,1639
20591539,Female,Graduate,21,United States,5/1/2024,Housing,Very Negative,Very Negative experience with housing.        ,1140,
10592039,Male,Undergraduate,24,New Zealand,5/6/2024,Job Search,Negative,Negative experience with job search.        ,,1640
10592040,Female,Undergraduate,20,Korea,5/16/2024,Cultural Differences,Very Positive,Very Positive experience with cultural differences.    ,,1641
20591540,Male,Graduate,26,Nepal,5/18/2024,Language Barrier,Negative,Negative experience with language barrier.  ,1141,
10592041,Female,Undergraduate,22,Romania,5/21/2024,Language Barrier,Very Positive,Very Positive experience with language barrier.   ,,1642
20591541,Male,Graduate,18,Malaysia,6/5/2024,Visa Issues,Neutral,Neutral experience with visa issues.  ,1142,
10592042,Female,Undergraduate,29,Norway,6/13/2024,Weather,Positive,Positive experience with weather.   ,,1643
10592043,Male,Undergraduate,20,Korea,7/26/2024,Academic Pressure,Positive,Positive experience with academic pressure.  ,,1644
20591542,Female,Graduate,25,Nepal,8/7/2024,Health Insurance,Very Positive,Very Positive experience with health insurance.    ,1143,
10592044,Male,Undergraduate,19,Germany,8/12/2024,Language Barrier,Neutral,Neutral experience with language barrier.    ,,1645
20591543,Female,Graduate,21,Chile,8/14/2024,Cultural Differences,Very Positive,Very Positive experience with cultural differences.  ,1144,
10592045,Male,Undergraduate,24,Russia,9/26/2024,Housing,Very Positive,Very Positive experience with housing.     ,,1646
10592046,Female,Undergraduate,20,Egypt,10/10/2024,Social Life,Very Negative,Very Negative experience with social life.       ,,1647
20591544,Male,Graduate,26,Ethiopia,10/30/2024,Tuition,Very Positive,Very Positive experience with tuition.  ,1145,
10592047,Female,Undergraduate,22,Japan,11/23/2024,Social Life,Very Negative,Very Negative experience with social life.     ,,1648
20591545,Male,Graduate,18,Canada,11/27/2024,Health Insurance,Neutral,Neutral experience with health insurance.    ,1146,
10592048,Female,Undergraduate,27,Nepal,12/30/2024,Tuition,Neutral,Neutral experience with tuition.   ,,1649
10592049,Male,Undergraduate,20,Ethiopia,1/3/2024,Housing,Neutral,Neutral experience with housing.       ,,1650
20591546,Female,Graduate,25,Greece,1/8/2024,Language Barrier,Positive,Positive experience with language barrier.    ,1147,
10592050,Male,Undergraduate,19,Japan,1/11/2024,Social Life,Very Positive,Very Positive experience with social life.  ,,1651
20591547,Female,Graduate,21,Vietnam,1/22/2024,Visa Issues,Negative,Negative experience with visa issues.      ,1148,
10592051,Male,Undergraduate,24,Romania,2/6/2024,Visa Issues,Negative,Negative experience with visa issues.      ,,1652
10592052,Female,Undergraduate,20,India,2/7/2024,Weather,Neutral,Neutral experience with weather.    ,,1653
20591548,Male,Graduate,26,Russia,2/28/2024,Housing,Very Positive,Very Positive experience with housing.   ,1149,
10592053,Female,Undergraduate,22,Austria,3/22/2024,Health Insurance,Very Positive,Very Positive experience with health insurance.     ,,1654
20591549,Male,Graduate,18,Czech Republic,4/1/2024,Cultural Differences,Negative,Negative experience with cultural differences.   ,1150,
10592054,Female,Undergraduate,29,Bangladesh,5/3/2024,Social Life,Positive,Positive experience with social life.  ,,1655
